gene	region_id	reference_region	comparison_type	observed_counts_per_10000	reference_counts_per_10000	log2_count_ratio	detection_fraction_difference	observed_fraction_q20	reference_fraction_q20	q20_difference	abundance_depletion	quality_degradation	insufficient_quality	evidence_tier	candidate_status	exact_cycle_status	threshold_abs_log2_ratio	threshold_abs_q20_delta	section_candidate_flag	section_evidence_status	gene_set
Kdm6b	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	8.49734593932655	11.971396004865	-0.471051565143415	-0.108808515370791	0.673510198640181	0.807750157245604	-0.134239958605423	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	short_lived
Klf2	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	34.6137348969338	37.5680044137014	-0.116543485831502	-0.105337374793261	0.660262209200275	0.811782383776282	-0.151520174576007	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	long_lived
Lcp1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	9.94293804996448	87.7634046534897	-3.07928773708918	-0.337817130741365	0.870372588954115	0.816702988038162	0.053669600915953	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Lmna	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	13.8713123804122	25.9600515332314	-0.880624057456518	-0.220032836070878	0.871342410914167	0.793641406130989	0.077701004783178	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	long_lived
Lyn	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	41.7990503529857	47.6230639444837	-0.186103226234426	-0.133050781037205	0.719851933754777	0.817814861972747	-0.09796292821797	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	long_lived
Lyn	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	36.1739720521172	47.6230639444837	-0.391971971652694	-0.190105231271077	0.73087771417127	0.817814861972747	-0.086937147801477	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	long_lived
Lyn	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	20.768168993558	47.6230639444837	-1.17803266529364	-0.205319697846027	0.626286971171846	0.817814861972747	-0.191527890800901	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	long_lived
Mbnl1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	26.9954196655863	40.7530877947629	-0.585310802385142	-0.159440692992922	0.515841208961565	0.666311049441703	-0.150469840480138	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	long_lived
Mctp1	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	5.64838865850323	4.30424791122328	0.355897765447866	-0.0110970693674472	0.610337502950201	0.720848676135367	-0.110511173185166	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	long_lived
Mxd1	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	3.00453716921896	9.16957991861998	-1.46422928957849	-0.113031230408124	0.988364845210887	0.961972857272976	0.026391987937911	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Mxd1	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	4.61321609280083	9.16957991861998	-0.919222217250214	-0.101561099382899	0.988897700237906	0.961972857272976	0.02692484296493	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Ncf1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	6.6478255228774	19.8824414679354	-1.51175054805136	-0.150435317852317	0.781026153589872	0.805075921908894	-0.0240497683190219	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Ncf1	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	7.90606796982161	19.8824414679354	-1.27782384504968	-0.151755087515864	0.620550705171256	0.805075921908894	-0.184525216737638	TRUE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	short_lived
Nfkbia	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	8.23778131771769	35.1278292545403	-2.02766568038011	-0.304860740053808	0.918957070497384	0.792645692287269	0.126311378210115	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Nfkbia	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	20.7196893150787	35.1278292545403	-0.747601051693177	-0.24107676140099	0.939254513686663	0.792645692287269	0.146608821399394	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Nr4a1	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.42732029059202	4.93621843496465	-1.49600708181566	-0.0532364863563413	0.72641863960917	0.798901281837856	-0.0724826422286861	TRUE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	short_lived
Nr4a1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	5.52507352974118	4.93621843496465	0.14837542123667	-0.000383913502923897	0.691531011745312	0.798901281837856	-0.107370270092544	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	short_lived
Nr4a1	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.40057507439049	4.93621843496465	-1.51616741275124	-0.0503013055354554	0.811094452773613	0.798901281837856	0.012193170935757	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Pim1	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	5.97533715495296	8.79952873741781	-0.522202295757639	-0.062176484925055	0.848423085174855	0.726900543516623	0.121522541658232	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Pim1	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	5.12146552505942	8.79952873741781	-0.726211315723811	-0.0824730433986652	0.684103512014787	0.726900543516623	-0.042797031501836	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Plek	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	11.081233026719	22.9125358802466	-1.01549234357123	-0.138442993595509	0.970071684587814	0.950827747199794	0.01924393738802	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	long_lived
Prrc2c	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	12.8485616934392	59.715807901626	-2.17345797415234	-0.428455330016802	0.985606720278646	0.973083009532017	0.0125237107466291	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	long_lived
Ptafr	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	4.33960577543478	8.17296480560959	-0.841635721928889	-0.0547985311087077	0.569830153747082	0.734305960817007	-0.164475807069925	TRUE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	short_lived
Ptafr	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	5.76736121555641	8.17296480560959	-0.468667110800151	-0.0232811394295395	0.62615087040619	0.734305960817007	-0.108155090410817	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	short_lived
Ptafr	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	3.56168265648511	8.17296480560959	-1.0944477304103	-0.0591908151754689	0.864143619602135	0.734305960817007	0.129837658785128	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Ptprc	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	9.09173112357211	37.1973525000622	-1.97460008335917	-0.200217162250298	0.87664168882443	0.82945716490867	0.04718452391576	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	long_lived
Ptprc	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	25.7935226535548	37.1973525000622	-0.519755767197142	-0.122353232001229	0.928985134178519	0.82945716490867	0.099527969269849	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	long_lived
Rab8b	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	9.71727276320064	22.2120818586854	-1.15244979641244	-0.185783157482829	0.912297833384193	0.834248003966422	0.0780498294177711	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	long_lived
Rab8b	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	23.7967905103823	22.2120818586854	0.0973057993809888	-0.099205008750936	0.764265841210178	0.834248003966422	-0.0699821627562439	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	long_lived
Rbm39	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	23.296660078639	36.8885760274357	-0.65183842424856	-0.26760722190103	0.687176679379224	0.715915666136265	-0.028738986757041	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	long_lived
Rbms1	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	18.4471810708426	36.3635358774833	-0.960211235397932	-0.276059656140172	0.836771718847191	0.840240173119711	-0.00346845427251996	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	long_lived
Rbms1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	46.8602670229728	36.3635358774833	0.361482757018929	0.067803242311004	0.742193382646056	0.840240173119711	-0.0980467904736549	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	long_lived
Rgs1	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	1.21068292734649	2.05630713190751	-0.579488798643672	-0.0235449959305565	0.733514986376022	0.671247938427708	0.0622670479483139	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	long_lived
Rgs1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	1.05052283396866	2.05630713190751	-0.721306409634068	-0.0199710919085084	0.688787185354691	0.671247938427708	0.0175392469269829	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	long_lived
Rpl17	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	13.1703928836541	17.2175923773301	-0.374127864856917	-0.066749236625224	0.643549671784449	0.71612409317925	-0.072574421394801	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	short_lived
Rpl32	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	110.105635941089	157.306594492269	-0.512732594219525	-0.180817497703131	0.880882850316213	0.811952895768842	0.0689299545473711	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Rpl32	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	44.2609315860947	157.306594492269	-1.81784552678977	-0.348608482696353	0.922786736268149	0.811952895768842	0.110833840499307	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Rpl32	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	52.4528028291794	157.306594492269	-1.57537854037739	-0.425316748936277	0.886898813241724	0.811952895768842	0.074945917472882	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Rpl37a	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	72.5127743435467	167.482401242891	-1.20208929060301	-0.320191067463391	0.933222965195235	0.850025929738267	0.083197035456968	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Rpl37a	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	106.071720263598	167.482401242891	-0.656485439123237	-0.182629609099344	0.865959956957835	0.850025929738267	0.015934027219568	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Rpl5	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	38.9946030189411	116.996246503587	-1.5728872436627	-0.313917643140563	0.869576308527168	0.827786988564745	0.0417893199624231	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Rps12	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	145.910426813928	270.47016804769	-0.888115728784344	-0.223172917730208	0.926480213751561	0.881564838808999	0.0449153749425619	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Rps13	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	19.3071285334345	82.2018237515909	-2.06189939834056	-0.347597186556928	0.617927115010718	0.76842380712464	-0.150496692113922	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	short_lived
Rps13	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	48.3569509683054	82.2018237515909	-0.759355312575914	-0.218041821984011	0.903603552100008	0.76842380712464	0.135179744975368	TRUE	FALSE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Rps13	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	31.5821001045159	82.2018237515909	-1.36615056008784	-0.351642198960486	0.69903447306133	0.76842380712464	-0.0693893340633099	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	short_lived
Rps15	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	94.710713531749	220.408731141357	-1.21425461431303	-0.245205532527801	0.930100104434652	0.833626243210784	0.0964738612238679	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Rps16	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	280.978310333693	198.447755441344	0.500634135482078	-0.036202293398086	0.790268445587526	0.844077815175693	-0.0538093695881671	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	short_lived
Rps23	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	244.110786364342	241.901135540496	0.0130915651851343	-0.000774887585086925	0.769306595356408	0.828504814072158	-0.05919821871575	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	short_lived
Rps27a	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	52.3332258429349	217.602709928053	-2.04549029113769	-0.452247718738017	0.986038217031342	0.956604115339795	0.029434101691547	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Rps29	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	181.104861194726	328.70336829476	-0.858176275817462	-0.231625575217174	0.809565956704672	0.811695237588605	-0.00212928088393294	TRUE	FALSE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Rps29	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	188.70096405813	328.70336829476	-0.79905965715934	-0.085202813032913	0.594515960896767	0.811695237588605	-0.217179276691838	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	short_lived
Rps8	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	83.1750768074821	244.83811642507	-1.55190151718762	-0.279781956275935	0.880692899547783	0.845981749364857	0.0347111501829259	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Rsrp1	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	112.457899937703	154.554639198296	-0.456991519656267	-0.279947523037816	0.66924689128201	0.760303370175334	-0.091056478893324	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	long_lived
S1pr1	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	14.2737203727284	37.7217919175776	-1.37136223982447	-0.233576877643833	0.938864394020862	0.840682303773098	0.0981820902477639	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	long_lived
S1pr1	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	19.9681624837907	37.7217919175776	-0.901013825313886	-0.167637375461847	0.939165942001588	0.840682303773098	0.0984836382284899	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	long_lived
Siglecf	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.660119657202239	1.88269545760974	-1.03832095069866	-0.0261288123946418	0.598303777949113	0.801126622581435	-0.202822844632322	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	common
Sirpa	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	34.7038252471266	31.7300865907749	0.127324136190857	0.035721372843939	0.763664638887618	0.828435884727041	-0.064771245839423	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	short_lived
Slc16a3	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	0.469946681166137	1.59494462027883	-1.11093475852222	-0.0233425441299477	0.685549132947977	0.712144308943089	-0.026595175995112	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Slk	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	19.2065562864923	19.9280971331486	-0.0518791360450469	-0.006880823776237	0.706002449979584	0.811587462418816	-0.105585012439232	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	long_lived
Slk	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	11.0434645009287	19.9280971331486	-0.823478543869018	-0.184727288746101	0.870385090973326	0.811587462418816	0.05879762855451	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	long_lived
Srgn	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	7.30885947323366	27.4360511309809	-1.83894434928703	-0.222485692668184	0.918936386298587	0.805852037082215	0.113084349216372	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Srpk2	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	5.75638969770817	14.3539008500724	-1.24743957037436	-0.137277457857489	0.744053046000829	0.825259285524333	-0.081206239523504	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	long_lived
Srpk2	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	14.2886290068993	14.3539008500724	-0.00635354115221098	-0.087167355781099	0.684532739679621	0.825259285524333	-0.140726545844712	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	long_lived
Srsf2	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	27.7058254462596	73.0472621438963	-1.38267847882112	-0.318630290474537	0.420008517282987	0.826079642941249	-0.406071125658262	TRUE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_AND_Q20_LOSS	long_lived
Srsf2	Region_2	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	46.4088696019301	73.0472621438963	-0.648810901441419	-0.257685716659328	0.896592487513668	0.826079642941249	0.070512844572419	TRUE	FALSE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	long_lived
Srsf2	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	78.3840785750375	73.0472621438963	0.101062508888286	-0.123334723773342	0.754023594797309	0.826079642941249	-0.0720560481439401	FALSE	TRUE	FALSE	Tier_A	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	long_lived
Stk19	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	2.2994472823596	6.57982238264181	-1.33857115440596	-0.0809494915348394	0.761111111111111	0.763086767058304	-0.00197565594719307	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Stk19	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	7.43132117166595	6.57982238264181	0.163848038348797	-0.0374996089105402	0.615588430117024	0.763086767058304	-0.14749833694128	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	short_lived
Taldo1	Region_1	Region_3	CROSS_MOUSE_DIAGNOSTIC_REFERENCE	32.0310808330127	83.7625266229598	-1.37307241977025	-0.33243484451094	0.913313157022319	0.808328081711276	0.104985075311043	TRUE	FALSE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	DEPLETION_ONLY	short_lived
Tgm2	Region_4	Region_3	WITHIN_MOUSE_TECHNICAL_PAIR	24.9583745184304	19.1615625435156	0.372762328039838	0.074399145347645	0.727670922902861	0.828615715462708	-0.100944792559847	FALSE	TRUE	FALSE	Tier_C	CANDIDATE_NOT_CONFIRMED	REQUIRES_10X_DIAGNOSTICS	0.5	0.05	TRUE	Q20_LOSS_ONLY	short_lived
